ISO code,Country and areas,Survey year,Year*,United Nations Region,United Nations Sub-Region,SDG Region,UNICEF Region,UNICEF Sub-Region,WHO Region,World Bank Income Classification,World Bank Region,LDC,LIFD,LLDC or SIDS,UNICEF Survey ID,WHO Global Database Number,Type of Estimate,WHZ Survey Sample (N),Severe Wasting,Severe Wasting Footnote,Wasting,Wasting Footnote,Overweight,Overweight Footnote,HAZ Survey Sample (N),Stunting,Stunting Footnote,WAZ Survey Sample (N),Underweight,Underweight Footnote,Fieldwork period,Report Author,Source,Short Source,U5 Population ('000s)
SAU,SAUDI ARABIA,1994,1994,Asia,Western Asia,Western Asia and Northern Africa,MENA,MENA,EMRO,High Income,Middle East & North Africa,,,,584,02613,Adjusted,23821.0,,,2.9,c,1.2,c,23821.0,21.4,c,23821.0,13.5,c,,"Al-Mazrou YY, Al-Amoud MM, El-Gizouli SE, Khoja T, Al-Turki K, Tantawi N, Khalil MK, Aziz KM.",Comparison of the growth standards between Saudi and American children aged 0-5 years. Saudi Medical Journal 2003;24:598-602 [Erratum Saudi Medical Journal 2003;24:1032],Other,2667.194092
SAU,SAUDI ARABIA,2004-05,2004,Asia,Western Asia,Western Asia and Northern Africa,MENA,MENA,EMRO,High Income,Middle East & North Africa,,,,585,02809,External Reanalysis,15601.0,4.5,,11.8,,6.1,,15601.0,9.3,,15601.0,5.3,,"January,2004-December,2005","El-Mouzan MI, Al-Herbish AS, Al-Salloum AA, Qurachi MM, Al-Omar AA.",Growth charts for Saudi children and adolescents. Saudi Medical Journal 2007;28:1555-68 ,Other,2838.403076
SAU,SAUDI ARABIA,2015,2015,Asia,Western Asia,Western Asia and Northern Africa,MENA,MENA,EMRO,High Income,Middle East & North Africa,,,,8927,09760,Reported,6890.0,1.4,b,5.5,b,12.8,w 22,6890.0,13.7,w 22,,5.8,b,"January,2015-December,2015",,Saudi Arabia Nutrition Surveillance 2015,Surveillance,3213.937012
SAU,SAUDI ARABIA,2016,2016,Asia,Western Asia,Western Asia and Northern Africa,MENA,MENA,EMRO,High Income,Middle East & North Africa,,,,8928,09761,Reported,4797.0,1.0,b,4.6,b,14.3,w 22,4797.0,17.1,w 22,,4.6,b,"January,2016-December,2016","General Directorate of Nutrition - Minstry of Health (MOH), KSA ",Saudi Arabia Nutrition Surveillance 2016,Surveillance,3204.915039
SAU,SAUDI ARABIA,2017,2017,Asia,Western Asia,Western Asia and Northern Africa,MENA,MENA,EMRO,High Income,Middle East & North Africa,,,,4557,06493,Reanalyzed,6784.0,1.8,b,5.1,b,12.1,rw 22,6902.0,17.2,rw 22,,6.2,b,,"Ministry of Health, Saudi Arabia",Saudi Arabia Health Monitoring System (2017 Extract),Surveillance,3192.134766
SAU,SAUDI ARABIA,2018,2018,Asia,Western Asia,Western Asia and Northern Africa,MENA,MENA,EMRO,High Income,Middle East & North Africa,,,,4558,06497,Reanalyzed,5954.0,1.1,b,4.3,b,11.3,rw 22,6042.0,11.6,rw 22,,3.3,b,,"Ministry of Health, Saudi Arabia",Saudi Arabia Health Monitoring System (2018 Extract),Surveillance,3188.710938
SAU,SAUDI ARABIA,2019,2019,Asia,Western Asia,Western Asia and Northern Africa,MENA,MENA,EMRO,High Income,Middle East & North Africa,,,,8931,09764,Reanalyzed,5181.0,1.0,b,4.9,b,12.6,rw 22,5245.0,13.2,rw 22,,4.0,b,"January,2019-December,2019","General Directorate of Nutrition - Minstry of Health (MOH), KSA",Saudi Arabia Nutrition Surveillance 2019,Surveillance,3196.067871
SAU,SAUDI ARABIA,2020,2020,Asia,Western Asia,Western Asia and Northern Africa,MENA,MENA,EMRO,High Income,Middle East & North Africa,,,,8932,09765,Reanalyzed,2645.0,1.3,b,4.4,b,11.6,rw 22,2664.0,10.8,rw 22,,3.5,b,"January,2020-December,2020","General Directorate of Nutrition - Minstry of Health (MOH), KSA",Saudi Arabia Nutrition Surveillance 2020,Surveillance,3195.294922
SEN,SENEGAL,1986,1986,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,586,00044,Reanalyzed,637.0,1.2,b,4.7,b,2.4,rw 15,627.0,28.4,prw 15,,17.0,b,"April,1986-July,1986","Ndiaye S, Sarr I, Ayad M.","Enquête démographique et de santé au Sénégal, 1986. Demographic and Health Surveys. Dakar, Republique du Sénégal, 1987",DHS,1259.751953
SEN,SENEGAL,1991-92,1991,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,587,00551,Adjusted,,,,9.0,bc,4.0,bc,,34.4,bc,,20.4,bc,"September,1991-January,1992","Agence Nationale de la Statistique et de la Démographie Ex., Direction de la Prévision et de la Statistique","Social Dimensions of Adjustment Household Priority Survey 1991-92. New York: The World Bank, 1993",Priority Survey,1377.529053
SEN,SENEGAL,1992-93,1993,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,588,00998,Reanalyzed,4543.0,3.0,,9.4,,4.0,,3968.0,29.8,,4047.0,19.0,,"November,1992-August,1993","Ndiaye S, Papa Demba Diouf, Ayad M.","Enquête démographique et de santé au Sénégal (EDS-II) 1992/93. Demographic and Health Surveys. Dakar, Sénégal, 1994",DHS,1425.947998
SEN,SENEGAL,1996,1996,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,589,01782,Adjusted,,,,8.2,c,,,,28.8,c,,19.6,c,"March,1996-May,1996","Government of Senegal, United Nations Children's Fund (UNICEF)","Evaluation des objectives intermédiares (MICS). Dakar: UNICEF, September 1996 ",MICS,1495.952026
SEN,SENEGAL,2000,2000,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,590,02368,Reanalyzed,1236181.5,2.9,,10.0,,3.2,,1082664.8,26.0,,1098683.0,17.8,,"May,2000-July,2000",Gouvernement du Sénégal and UNICEF.,"Rapport de l'enquête sur les objectives de la fin de decennie sur l'enfance (MICS-II-2000). Dakar, Senegal, Novembre 2000",MICS,1617.078003
SEN,SENEGAL,2005,2005,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,591,02765,Reanalyzed,3028.5,2.3,,8.7,,2.5,,2953.0,19.9,,3010.1,14.5,,"February,2005-May,2005","Salif N, Ayad M.","Enquête démographique et de santé au Sénégal 2005. Demographic and Health Surveys. Calverton, Maryland, USA : Centre de Recherche pour le Développement Humain [Sénégal] et ORC Macro, 2006",DHS,1833.349976
SEN,SENEGAL,2010-11,2011,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,592,03118,Reanalyzed,4245.9,2.3,,9.8,,2.7,,3826.6,26.7,,3925.2,18.4,,"October,2010-May,2011","Agence Nationale de la Statistique et de la Démographie (ANSD) [Sénégal], et ICF International.","Enquête démographique et de santé à indicateurs multiples au Sénégal (EDS-MICS) 2010-2011. Demographic and Health Surveys and MICS. Calverton, Maryland, USA: ANSD et ICF International, 2012",MICS-DHS,2162.171875
SEN,SENEGAL,2012,2012,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,593,03141,Reanalyzed,27541.6,1.2,rs,8.7,rs,0.7,rs,27496.3,15.5,r,27514.4,14.4,s,"May,2012-June,2012",Cellule de Lutte contre la Malnutrition (CLM).,"Enqeute SMART Nationale SMART 2012. Dakar, Senegal: CLM, 2013 ",SMART,2215.583984
SEN,SENEGAL,2012-13,2013,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,594,03205,Reanalyzed,6006.0,1.9,,9.0,,1.4,,5916.2,18.8,,5961.4,16.7,,"September,2012-June,2013","Agence Nationale de la Statistique et de la Démographie (ANSD) [Sénégal], et ICF International.","Enquête démographique et de santé continue (EDS-Continue 2012-2013). Demographic and Health Surveys. Calverton, Maryland, USA: ANSD et ICF International., 2013 ",CDHS,2270.187988
SEN,SENEGAL,2013,2013,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,1862,06516,Reanalyzed,10873.7,1.4,s,9.0,s,1.1,s,10817.6,16.5,,10848.3,14.8,s,"June,2013-June,2013",Secrétariat exécutif du Conseil national à la Sécurité alimentaire (SECNSA) - Primature,"Sénégal Enquête nationale sur la sécurité alimentaire et nutritionnelle (2013), SMART",SMART,2270.187988
SEN,SENEGAL,2014,2014,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,595,03265,Reanalyzed,6039.7,0.7,,5.9,,1.3,,5977.3,18.8,,5977.8,12.8,,"January,2014-October,2014","Agence Nationale de la Statistique et de la Démographie (ANSD) [Sénégal], et ICF International.","Sénégal : Enquête Démographique et de Santé Continue (EDS-Continue 2014). Rockville, Maryland, USA : ANSD et ICF International, 2015.",CDHS,2320.75
SEN,SENEGAL,2014,2014,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,1863,06517,Reanalyzed,8542.0,1.3,s,8.0,s,1.0,s,8525.5,14.2,,8526.4,12.8,s,"June,2014-July,2014",Cellule de Lutte contre la Malnutrition (CLM) - Primature,"Analyse de la situation nutritionnelle du Sénégal, Rapport Final 2014",SMART,2320.75
SEN,SENEGAL,2015,2015,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,823,03315,Reanalyzed,6103.0,1.5,,7.8,,1.0,,6076.4,20.7,,6096.6,16.1,,"February,2015-November,2015",Agence Nationale de la Statistique et de la Démographie (ANSD); ICF,Sénégal : Enquête Démographique et de Santé Continue (EDS-Continue 2015).  Octobre 2016,CDHS,2363.625977
SEN,SENEGAL,2015,2015,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,1864,06520,Reanalyzed,7310.4,1.2,s,8.9,s,1.5,s,7308.3,17.5,,7316.9,14.0,s,"September,2015-December,2015",Direction de la santé de la reproduction et de la survie de l’enfant (DSRSE) - Ministère de la santé et de l'action sociale (MSAS),"Enquête nutritionnelle Nationale utilisant la methodologie SMART, Senegal 2015",SMART,2363.625977
SEN,SENEGAL,2016,2016,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,1547,03350,Reanalyzed,5813.7,1.2,,7.1,,0.9,,5778.2,17.1,,5749.6,13.8,,"January,2016-October,2016","Agence Nationale de la Statistique et de la Démographie (ANSD), Dakar, Senegal, and The DHS Program, ICF, Rockville, Maryland, USA","Senegal : Enquête Démographique et de Santé Continue (EDS-Continue 2016). Rockville, Maryland, USA : ANSD et ICF",CDHS,2399.647949
SEN,SENEGAL,2017,2017,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,2240,03370,Reanalyzed,10979.9,1.5,,9.0,,0.9,,10862.8,16.5,,10910.6,14.4,,"April,2017-December,2017","Agence Nationale de la Statistique et de la Démographie (ANSD), Dakar, Senegal, and The DHS Program, ICF, Rockville, Maryland, USA","Enquête Continue du Sénégal, Cinquième Phase 2017 : Rapport de synthèse. Rockville, Maryland, USA : ANSD et ICF",CDHS,2431.706055
SEN,SENEGAL,2018,2018,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,3748,03517,Reanalyzed,6107.8,1.2,,7.8,,1.5,,6073.9,18.8,,6097.0,15.1,,"April,2018-December,2018","Agence Nationale de la Statistique et de la Démographie (ANSD) [Sénégal], et ICF","Sénégal : Enquête Démographique et de Santé Continue (EDS-Continue 2018). Rockville, Maryland, USA : ANSD et ICF.",CDHS,2463.455078
SEN,SENEGAL,2019,2019,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,3168,03426,Reanalyzed,9156.5,2.2,rs,8.1,rs,2.6,rs,9164.6,18.8,r,9358.1,13.3,s,"January,2019-February,2019",Secrétariat Exécutif du Conseil national de Sécurité alimentaire (SECNSA) - PRIMATURE - Gouvernement du SENEGAL; Ministere de la Sante et Action Sociale; Cellule de Lutte contre la Malnutrition ,"Enquete Nationale de Securite Alimentaire, Nutrition et Resilience, Senegal 2019",SMART,2495.654053
SEN,SENEGAL,2019,2019,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Lower Middle Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,4404,03518,Reanalyzed,5475.7,1.2,,8.1,,2.3,,5466.3,17.9,,5478.3,14.4,,"April,2019-December,2019","Agence Nationale de la Statistique et de la Démographie (ANSD) [Sénégal], et ICF","Sénégal : Enquête Démographique et de Santé Continue (EDS-Continue 2019). Rockville, Maryland, USA : ANSD et ICF",CDHS,2495.654053
SRB,SERBIA,2005-06,2005,Europe,Southern Europe,Northern America and Europe,ECA,EECA,EURO,Upper Middle Income,Europe & Central Asia,,,,596,02851,Reanalyzed,3371.8,1.8,,4.5,,19.3,,3422.6,8.1,,3525.0,1.8,,"October,2005-January,2006",Statistical Office of the Republic of Serbia and Strategic Marketing Research Agency.,"Republic of Serbia multiple indicator cluster survey 2005, final report. Belgrade, Republic of Serbia: Statistical Office of the Republic of Serbia and Strategic Marketing Research Agency, 2006",MICS,385.8649902
SRB,SERBIA,2010,2010,Europe,Southern Europe,Northern America and Europe,ECA,EECA,EURO,Upper Middle Income,Europe & Central Asia,,,,597,03155,Reanalyzed,2699.0,0.8,,3.5,,15.6,,2745.2,6.6,,3004.3,1.6,,"October,2010-December,2010",Statistical Office of the Republic of Serbia.,"Serbia multiple indicator cluster survey 2010 (MICS). Belgrade, Republic of Serbia: Statistical Office of the Republic of Serbia, 2011",MICS,335.3009949
SRB,SERBIA,2014,2014,Europe,Southern Europe,Northern America and Europe,ECA,EECA,EURO,Upper Middle Income,Europe & Central Asia,,,,598,03230,Reanalyzed,2270.0,1.1,,3.9,,13.9,,2337.0,6.0,,2353.1,1.8,,"February,2014-April,2014",Statistical Office of the Republic of Serbia and UNICEF.,"2014 Serbia multiple indicator cluster survey and 2014 Serbia Roma Settlements multiple indicator cluster survey (MICS). Final Report. Belgrade, Serbia: Statistical Office of the Republic of Serbia and UNICEF, 2014.",MICS,354.2019958
SRB,SERBIA,2019,2019,Europe,Southern Europe,Northern America and Europe,ECA,EECA,EURO,Upper Middle Income,Europe & Central Asia,,,,2497,03519,Reanalyzed,1162.4,0.5,53,2.6,53,10.9,53,1174.8,5.4,53,1250.7,1.0,53,"September,2019-December,2019",Statistical Office of the Republic of Serbia and UNICEF,"Serbia Multiple Indicator Cluster Survey 2019, Survey Findings Reports. Belgrade, Serbia: Statistical Office of the Republic of Serbia and UNICEF",MICS,350.1419983
SYC,SEYCHELLES,1987-88,1988,Africa,Eastern Africa,Sub-Saharan Africa,SSA,ESA,AFRO,High Income,Sub-Saharan Africa,,,Small island developing States (SIDS),599,00139,Adjusted,836.0,,,2.7,c,5.8,c,836.0,7.7,c,836.0,5.0,c,"January,1987-December,1988",Ministry of Health.,"Nutritional status of Seychellois children (unpublished data). Victoria, Seychelles, 1989",Other,8.055999756
SYC,SEYCHELLES,2012,2012,Africa,Eastern Africa,Sub-Saharan Africa,SSA,ESA,AFRO,High Income,Sub-Saharan Africa,,,Small island developing States (SIDS),600,03223,Reanalyzed,5008.0,1.2,36,4.3,36,10.2,36,5040.0,7.9,36,5263.0,3.8,36,"January,2012-December,2012",Louis-Marie V.,"The nutritional status and associated risk factors of 0-5 year old children in Seychelles. 7706 Med Health Project (thesis). Queensland, Australia: Griffith University, 2014.",Other,8.329000473
SLE,SIERRA LEONE,1989,1989,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,2076,00583,Adjusted,4424.0,,,8.4,c 47,,,4424.0,41.4,c 47,4424.0,23.7,c 47,"October,1989-October,1989",Ministry of Health,"The Republic of Sierra Leone 1989 National Nutrition Survey. Freetown, Sierra Leone; 1990",NNS,724.5079956
SLE,SIERRA LEONE,1990,1990,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,2077,03595,Adjusted,4595.0,,,10.2,c 32,,,4595.0,40.9,c 32,4595.0,25.4,c 32,"January,1990-December,1990",Ministry of Health,"The Republic of Sierra Leone 1990 National Nutrition Survey. Freetown, Sierra Leone; 1990",NNS,753.2919922
SLE,SIERRA LEONE,2000,2000,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,603,02367,Reanalyzed,2269.0,3.9,,11.6,,4.8,,1910.5,35.5,,1976.7,23.4,,"March,2000-May,2000","Government of Sierra Leone and UNICEF, UNFPA, UNHCR, Action AID, CCF, CHASL.","The status of women and children in Sierra Leone. A household survey report (MICS-2). Central Statistics Office, Ministry of Development and Economic Planning, November 2000",MICS,807.5209961
SLE,SIERRA LEONE,2005,2005,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,604,02867,Reanalyzed,4896.0,4.2,,10.2,,5.9,,4269.7,45.0,,4428.5,27.2,,"October,2005-November,2005",Statistics Sierra Leone and UNICEF-Sierra Leone.,"Sierra Leone multiple indicator cluster survey 2005: Final Report. Freetown, Sierra Leone: Statistics Sierra Leone and UNICEF-Sierra Leone, 2007",MICS,981.6469727
SLE,SIERRA LEONE,2010,2010,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,1101,03520,Reanalyzed,13275.0,1.6,s,7.5,s,1.4,s,13257.1,32.7,,13285.3,18.5,s,"June,2010-August,2010",UNICEF,Report on The National Situation of Sierra Leone: Nutrition Survey using SMART Methods,SMART,1059.807983
SLE,SIERRA LEONE,2014,2014,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,1102,03521,Reanalyzed,10967.0,1.0,rs,4.6,rs,2.1,rs,10766.0,29.1,r,10801.0,13.0,s,"June,2014-August,2014",Ministry of Health and Sanitation Sierra Leone and UNICEF Sierra Leone,"Sierra Leone National Nutrition Survey 2014, Freetown, Sierra Leone.",SMART,1121.099976
SLE,SIERRA LEONE,2017,2017,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,2136,03427,Reanalyzed,11424.1,2.3,s,6.8,s,4.2,s,11412.4,31.0,,11637.4,15.6,s,"May,2017-August,2017",Statistics Sierra Leone,"Sierra Leone Multiple Indicator Cluster Survey 2017, Survey Findings Report. Freetown, Sierra Leone: Statistics Sierra Leone",MICS,1143.208008
SLE,SIERRA LEONE,2017,2017,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,2398,03428,Reanalyzed,11292.1,1.0,b,5.0,b,2.0,rsw 21,11272.9,29.3,prw 21,,12.9,b,"August,2017-October,2017","The Ministry of Health and Sanitation (MoHS), Directorate of Food and Nutrition (DFN); Action Against Hunger; Irish Aid ",Sierra Leone National Nutrition Survey 2017,SMART,1143.208008
SLE,SIERRA LEONE,2019,2019,Africa,Western Africa,Sub-Saharan Africa,SSA,WCA,AFRO,Low Income,Sub-Saharan Africa,Least Developed Countries (LDCs),Low Income Food Deficient (LIFD),,3685,03429,Reanalyzed,4823.9,1.1,,5.4,,4.5,,4820.4,29.5,,4870.3,13.5,,"May,2019-August,2019",Statistics Sierra Leone (Stats SL) and ICF,"Sierra Leone Demographic and Health Survey 2019. Freetown, Sierra Leone, and Rockville, Maryland, USA: Stats SL and ICF",DHS,1162.676025
